source,user,session_id,target_x,target_y,gaze_pitch,gaze_yaw,head_pitch,head_yaw,head_roll,head_tx,head_ty,head_tz,iris_left_x,iris_left_y,iris_right_x,iris_right_y,iris_left_ratio_x,iris_left_ratio_y,iris_right_ratio_x,iris_right_ratio_y,eye_left_outer_x,eye_left_outer_y,eye_left_inner_x,eye_left_inner_y,eye_right_inner_x,eye_right_inner_y,eye_right_outer_x,eye_right_outer_y,ear_left,ear_right,face_width,face_height,ipd_px,pos_distance_cm,pos_face_dx,pos_face_dy,timestamp,schema_version
milestone4_pursuit,default,20260726-155705,0.906354,0.500000,-0.208709,-0.149470,14.383893,1.700859,-4.854742,-2.585692,-0.270526,-35.566048,0.423546,0.454087,0.516424,0.463707,0.519784,-0.062796,0.403010,-0.058574,0.402375,0.453082,0.442310,0.464115,0.492097,0.469189,0.532973,0.466742,0.288104,0.304350,0.196200,0.393071,119.085072,56.787918,-0.039065,0.082609,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.912574,0.500000,-0.208709,-0.149470,14.393179,1.762635,-4.848625,-2.585538,-0.268102,-35.553047,0.423599,0.454073,0.516540,0.463707,0.520250,-0.062623,0.401157,-0.058540,0.402374,0.453048,0.442376,0.464113,0.492137,0.469183,0.533014,0.466743,0.287731,0.304448,0.196194,0.393097,119.166837,56.748954,-0.039011,0.082520,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.919015,0.500000,-0.161960,-0.139183,14.354423,1.742404,-4.834614,-2.585107,-0.267890,-35.558659,0.423593,0.454077,0.516524,0.463707,0.520438,-0.062386,0.401691,-0.058155,0.402352,0.453048,0.442374,0.464089,0.492136,0.469128,0.533021,0.466744,0.287766,0.304373,0.196108,0.393024,119.154464,56.754847,-0.039024,0.082172,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.924625,0.500000,-0.197155,-0.151167,14.201862,1.621509,-4.829160,-2.581711,-0.271745,-35.588428,0.423604,0.454094,0.516514,0.463716,0.520900,-0.061718,0.401555,-0.057276,0.402352,0.453050,0.442373,0.464025,0.492090,0.469028,0.533020,0.466744,0.286967,0.303122,0.196061,0.392837,119.126180,56.768322,-0.039034,0.081475,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.932249,0.500000,-0.197155,-0.151167,14.119668,1.548791,-4.827396,-2.579026,-0.273846,-35.599865,0.423597,0.454126,0.516506,0.463724,0.520655,-0.061066,0.401532,-0.056557,0.402371,0.453055,0.442372,0.463984,0.492071,0.468942,0.533011,0.466743,0.285591,0.301429,0.196070,0.392848,119.124510,56.769118,-0.039043,0.081232,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.937054,0.500000,-0.237132,-0.136848,14.225325,1.549503,-4.804213,-2.578917,-0.261223,-35.609688,0.423508,0.454128,0.516497,0.463727,0.519264,-0.059669,0.401891,-0.054809,0.402370,0.452985,0.442333,0.463847,0.492082,0.468813,0.533008,0.466621,0.283526,0.297711,0.196076,0.392563,119.225710,56.720932,-0.038981,0.081198,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.943292,0.500000,-0.240072,-0.155873,14.299896,1.502761,-4.770309,-2.577133,-0.250716,-35.610184,0.423436,0.454144,0.516489,0.463728,0.518702,-0.058278,0.401862,-0.052390,0.402349,0.452937,0.442281,0.463720,0.492076,0.468633,0.532993,0.466448,0.282744,0.294042,0.196065,0.392029,119.307776,56.681916,-0.038983,0.080986,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.948692,0.500000,-0.263454,-0.150589,14.395836,1.486776,-4.760679,-2.575227,-0.242749,-35.596588,0.423439,0.454132,0.516499,0.463728,0.518967,-0.057353,0.401529,-0.051633,0.402347,0.452870,0.442279,0.463630,0.492074,0.468566,0.532985,0.466404,0.281798,0.292573,0.196086,0.391968,119.317420,56.677334,-0.038985,0.080942,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.537740,-0.178881,-0.202379,14.302821,1.666002,-4.743378,-2.568375,-0.235214,-35.539326,0.423937,0.453439,0.516837,0.463211,0.527927,-0.059741,0.397834,-0.053530,0.402494,0.452201,0.442349,0.463246,0.492378,0.468290,0.533110,0.465888,0.284069,0.294945,0.196014,0.392971,119.120259,56.771144,-0.038608,0.080469,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.543444,-0.198585,-0.202286,14.338841,1.659874,-4.730787,-2.568029,-0.231189,-35.521824,0.423951,0.453345,0.516857,0.463079,0.527931,-0.060581,0.396745,-0.054172,0.402502,0.452175,0.442359,0.463202,0.492330,0.468235,0.533104,0.465781,0.284266,0.294760,0.196138,0.393000,119.126343,56.768244,-0.038625,0.080512,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.549022,-0.210535,-0.163552,14.381236,1.677115,-4.751116,-2.568213,-0.235059,-35.514751,0.423958,0.453366,0.516942,0.463251,0.528593,-0.060782,0.395479,-0.054885,0.402453,0.452190,0.442359,0.463270,0.492332,0.468496,0.533163,0.465979,0.284529,0.297159,0.196144,0.392858,119.232164,56.717861,-0.038630,0.081236,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.554618,-0.203838,-0.167305,14.421278,1.693309,-4.726815,-2.565408,-0.241482,-35.514992,0.423984,0.453578,0.516981,0.463526,0.527086,-0.061430,0.394823,-0.055255,0.402521,0.452448,0.442455,0.463535,0.492336,0.468906,0.533190,0.466179,0.285286,0.298785,0.196190,0.392705,119.251193,56.708811,-0.038601,0.081461,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.560156,-0.181632,-0.160827,14.433442,1.708454,-4.731251,-2.565280,-0.244287,-35.528156,0.423972,0.453766,0.516996,0.463720,0.525311,-0.061714,0.394615,-0.055060,0.402582,0.452725,0.442523,0.463675,0.492335,0.469081,0.533201,0.466364,0.285021,0.298607,0.196250,0.392401,119.286746,56.691909,-0.038573,0.081495,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.565830,-0.203961,-0.171671,14.606594,1.675056,-4.723340,-2.556748,-0.239641,-35.486805,0.424006,0.453979,0.517144,0.463859,0.526124,-0.060675,0.392231,-0.054266,0.402579,0.452774,0.442526,0.463907,0.492368,0.469231,0.533265,0.466383,0.286306,0.298675,0.196154,0.392999,119.428488,56.624625,-0.038550,0.082160,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.570864,-0.203961,-0.171671,14.653893,1.696061,-4.726915,-2.554075,-0.244400,-35.464565,0.424064,0.454077,0.517290,0.463970,0.527363,-0.060812,0.389787,-0.054212,0.402576,0.452811,0.442529,0.464089,0.492405,0.469402,0.533321,0.466431,0.286905,0.298934,0.196074,0.393348,119.541403,56.571139,-0.038527,0.082966,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.577181,-0.203544,-0.167163,14.477159,1.715154,-4.736721,-2.549508,-0.269351,-35.483555,0.424508,0.454236,0.517641,0.464193,0.535130,-0.064137,0.381628,-0.056781,0.402679,0.453136,0.442623,0.464561,0.492407,0.469809,0.533354,0.466850,0.289752,0.301334,0.196056,0.393616,119.425430,56.626075,-0.038384,0.083016,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.582927,-0.203544,-0.167163,14.466987,1.719860,-4.772477,-2.544859,-0.278365,-35.492165,0.424688,0.454344,0.517775,0.464408,0.536981,-0.065555,0.379284,-0.057821,0.402790,0.453303,0.442698,0.464809,0.492432,0.470089,0.533402,0.467157,0.290188,0.301527,0.196035,0.393673,119.371524,56.651646,-0.038284,0.083142,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.588358,-0.230536,-0.158675,14.589089,1.751352,-4.816051,-2.539000,-0.288642,-35.491268,0.424739,0.454756,0.517780,0.464941,0.534539,-0.064272,0.382313,-0.056476,0.403000,0.453542,0.442800,0.465187,0.492615,0.470564,0.533499,0.467534,0.290662,0.304971,0.196046,0.394036,119.318422,56.676859,-0.038276,0.084506,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.594037,-0.227919,-0.170783,14.553986,1.785825,-4.881621,-2.540693,-0.307114,-35.513035,0.424773,0.455341,0.517798,0.465369,0.534385,-0.062553,0.382563,-0.055810,0.403104,0.454011,0.442809,0.465620,0.492681,0.470914,0.533499,0.467931,0.293019,0.308230,0.196269,0.393150,119.290899,56.689935,-0.038242,0.084695,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.601332,-0.227919,-0.170783,14.536272,1.779545,-4.892449,-2.539398,-0.316983,-35.518658,0.424769,0.455582,0.517795,0.465558,0.533606,-0.061751,0.383065,-0.055351,0.403163,0.454201,0.442823,0.465788,0.492719,0.471047,0.533502,0.468101,0.292559,0.308403,0.196350,0.392888,119.289430,56.690633,-0.038241,0.084844,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.607038,-0.265162,-0.184496,14.483089,1.784653,-4.885140,-2.537512,-0.342754,-35.492294,0.424765,0.456299,0.517794,0.466214,0.534220,-0.057997,0.383992,-0.052424,0.403165,0.454744,0.442826,0.466137,0.492740,0.471332,0.533527,0.468704,0.292581,0.308596,0.196342,0.394060,119.291310,56.689740,-0.038239,0.085581,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.612668,-0.278013,-0.181920,14.427927,1.815590,-4.874640,-2.538224,-0.357391,-35.500393,0.424752,0.456830,0.517792,0.466584,0.534444,-0.055128,0.385566,-0.050711,0.403167,0.455149,0.442829,0.466383,0.492805,0.471499,0.533578,0.469024,0.290433,0.305949,0.196274,0.394237,119.298687,56.686235,-0.038196,0.085832,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.618244,-0.238520,-0.174957,14.617604,1.874354,-4.883741,-2.540607,-0.360524,-35.483170,0.424727,0.457537,0.517856,0.467176,0.536706,-0.050416,0.385943,-0.046591,0.402996,0.455542,0.442818,0.466760,0.492839,0.471807,0.533677,0.469313,0.292278,0.307043,0.196245,0.394626,119.406190,56.635199,-0.038197,0.086565,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.623675,-0.295435,-0.188601,14.650491,1.848924,-4.914590,-2.541383,-0.364125,-35.498779,0.424699,0.457781,0.517855,0.467419,0.536219,-0.050019,0.386230,-0.045937,0.402992,0.455814,0.442818,0.466917,0.492841,0.471959,0.533688,0.469554,0.287947,0.303628,0.196033,0.394391,119.441023,56.618683,-0.038226,0.086514,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.631202,-0.242962,-0.190225,14.795327,1.898380,-4.974028,-2.547585,-0.359179,-35.505817,0.424615,0.457880,0.517765,0.467509,0.533711,-0.049303,0.388311,-0.045251,0.403037,0.455837,0.442818,0.466984,0.492848,0.472039,0.533678,0.469552,0.287439,0.304097,0.196038,0.394022,119.433322,56.622333,-0.038260,0.086626,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.638696,-0.242962,-0.190225,14.810054,1.906680,-4.999082,-2.550008,-0.361088,-35.517490,0.424590,0.457952,0.517733,0.467561,0.532523,-0.049042,0.388667,-0.044918,0.403080,0.455858,0.442824,0.467064,0.492847,0.472101,0.533650,0.469541,0.286943,0.303877,0.196049,0.393887,119.422583,56.627425,-0.038274,0.086666,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.644390,-0.230455,-0.170939,14.850316,1.872248,-4.990454,-2.547723,-0.358036,-35.497406,0.424477,0.457924,0.517551,0.467548,0.529824,-0.049337,0.393099,-0.045002,0.403079,0.455846,0.442815,0.467059,0.492855,0.472094,0.533645,0.469533,0.286678,0.303340,0.196174,0.393877,119.336096,56.668465,-0.038277,0.086652,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.649864,-0.215845,-0.171898,14.927184,1.880164,-4.977776,-2.545300,-0.352211,-35.468277,0.424301,0.457909,0.517544,0.467551,0.526965,-0.049423,0.393841,-0.044945,0.403005,0.455843,0.442768,0.467050,0.492871,0.472101,0.533674,0.469525,0.286498,0.303438,0.196243,0.393717,119.553243,56.565537,-0.038246,0.086615,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.655480,-0.197449,-0.164735,14.974076,1.873224,-4.957255,-2.546249,-0.353379,-35.468369,0.424275,0.457991,0.517534,0.467590,0.526230,-0.049805,0.394104,-0.045031,0.403006,0.455960,0.442771,0.467152,0.492871,0.472150,0.533675,0.469568,0.286844,0.303441,0.196242,0.393591,119.570594,56.557328,-0.038291,0.086813,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.662988,-0.197449,-0.164735,14.991436,1.878363,-4.956609,-2.547468,-0.355232,-35.472244,0.424270,0.458033,0.517526,0.467617,0.525608,-0.050220,0.394348,-0.045171,0.403031,0.456031,0.442782,0.467222,0.492876,0.472183,0.533675,0.469607,0.287237,0.303658,0.196226,0.393463,119.566907,56.559072,-0.038317,0.086971,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.668721,-0.227773,-0.171971,14.995715,1.876965,-5.001051,-2.549377,-0.359847,-35.448971,0.424254,0.458165,0.517573,0.467978,0.527358,-0.049487,0.393559,-0.043828,0.402947,0.456151,0.442705,0.467261,0.492878,0.472308,0.533685,0.470011,0.286635,0.304335,0.196207,0.393508,119.657165,56.516409,-0.038364,0.086997,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.673603,-0.227773,-0.171971,15.003235,1.892304,-5.005892,-2.550472,-0.365412,-35.438408,0.424245,0.458331,0.517606,0.468275,0.528781,-0.048562,0.393109,-0.042596,0.402877,0.456271,0.442654,0.467343,0.492887,0.472453,0.533696,0.470280,0.287366,0.305520,0.196207,0.393372,119.716066,56.488603,-0.038370,0.087161,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.678335,-0.254400,-0.184380,15.008846,1.894545,-4.993157,-2.549505,-0.367936,-35.448112,0.424345,0.458476,0.517617,0.468320,0.530284,-0.049100,0.393005,-0.043139,0.402920,0.456518,0.442692,0.467461,0.492901,0.472521,0.533699,0.470379,0.287609,0.305300,0.196135,0.392750,119.598182,56.544282,-0.038370,0.087146,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.683735,-0.232801,-0.187498,15.060038,1.914741,-4.976324,-2.539744,-0.365674,-35.438721,0.424393,0.458592,0.517639,0.468352,0.526368,-0.049180,0.393844,-0.043193,0.403140,0.456594,0.442881,0.467623,0.492934,0.472596,0.533774,0.470384,0.288579,0.305708,0.196178,0.392255,119.562436,56.561187,-0.038180,0.087134,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.689502,-0.232801,-0.187498,15.096347,1.945601,-4.972845,-2.534411,-0.363995,-35.441635,0.424463,0.458662,0.517652,0.468369,0.523808,-0.049121,0.394248,-0.043180,0.403319,0.456637,0.443050,0.467711,0.492955,0.472632,0.533810,0.470382,0.289077,0.305955,0.196189,0.391610,119.486691,56.597043,-0.038000,0.087139,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.695193,-0.234375,-0.175227,15.083384,1.940371,-4.970969,-2.531401,-0.366507,-35.435349,0.424611,0.458685,0.517722,0.468440,0.526375,-0.049733,0.392837,-0.043759,0.403368,0.456688,0.443079,0.467789,0.492967,0.472773,0.533825,0.470466,0.289159,0.306079,0.196216,0.391805,119.388938,56.643383,-0.037989,0.087124,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.700865,-0.234375,-0.175227,15.101470,1.984485,-4.975988,-2.531860,-0.367839,-35.427544,0.424821,0.458730,0.517808,0.468513,0.531331,-0.050192,0.391688,-0.044818,0.403372,0.456719,0.443078,0.467914,0.493045,0.473022,0.533848,0.470511,0.289413,0.307073,0.196226,0.392031,119.232091,56.717896,-0.037989,0.087119,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.706451,-0.221959,-0.171933,15.080763,1.974842,-4.975140,-2.526855,-0.370182,-35.406612,0.424813,0.458742,0.517876,0.468600,0.531978,-0.050177,0.392765,-0.044799,0.403360,0.456719,0.443024,0.467930,0.493178,0.473104,0.533946,0.470593,0.289394,0.306706,0.196247,0.392156,119.331903,56.670456,-0.037978,0.086995,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.712030,-0.234643,-0.184325,15.165108,1.933775,-4.963014,-2.520390,-0.367795,-35.377403,0.424810,0.458869,0.517879,0.468783,0.531975,-0.049634,0.392770,-0.044390,0.403359,0.456833,0.443029,0.467993,0.493178,0.473233,0.533950,0.470771,0.287963,0.306031,0.196308,0.392329,119.342893,56.665237,-0.037914,0.086994,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.717751,-0.234643,-0.184325,15.189773,1.909327,-4.943063,-2.518183,-0.369469,-35.374641,0.424832,0.459004,0.517879,0.468888,0.532365,-0.049361,0.392391,-0.044296,0.403372,0.456986,0.443038,0.468069,0.493161,0.473324,0.533934,0.470877,0.286780,0.304838,0.196361,0.392345,119.312395,56.679722,-0.037889,0.087010,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.950000,0.723363,-0.234643,-0.184325,15.219907,1.886076,-4.932290,-2.516406,-0.370001,-35.373249,0.424830,0.459087,0.517877,0.468997,0.532223,-0.049193,0.392154,-0.043967,0.403384,0.457076,0.443040,0.468119,0.493143,0.473405,0.533925,0.470968,0.285189,0.303279,0.196453,0.392326,119.313151,56.679363,-0.037884,0.087066,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.911953,0.725000,-0.222781,-0.186770,15.311562,1.672103,-5.078538,-2.518709,-0.366000,-35.460209,0.424650,0.459371,0.517710,0.469645,0.530875,-0.048354,0.393876,-0.041517,0.403381,0.457363,0.442826,0.468242,0.493032,0.473642,0.533817,0.471670,0.277322,0.292466,0.196332,0.391894,119.346416,56.663564,-0.038175,0.086927,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.906404,0.725000,-0.217632,-0.180330,15.275904,1.634095,-5.125417,-2.520873,-0.366891,-35.470818,0.424591,0.459310,0.517682,0.469638,0.529751,-0.048330,0.394738,-0.041390,0.403381,0.457270,0.442797,0.468205,0.493032,0.473613,0.533828,0.471668,0.276188,0.292048,0.196251,0.391798,119.388404,56.643637,-0.038282,0.086928,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.900786,0.725000,-0.253790,-0.197558,15.151034,1.617700,-5.130720,-2.525665,-0.373540,-35.497215,0.424558,0.459376,0.517652,0.469708,0.531531,-0.047818,0.395287,-0.040776,0.403328,0.457315,0.442656,0.468204,0.493031,0.473623,0.533815,0.471707,0.276816,0.292423,0.196161,0.391817,119.392474,56.641705,-0.038312,0.086650,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.895331,0.725000,-0.253790,-0.197558,15.056767,1.596253,-5.126372,-2.527927,-0.377779,-35.514576,0.424542,0.459428,0.517627,0.469758,0.533410,-0.047412,0.395761,-0.040431,0.403270,0.457349,0.442541,0.468206,0.493030,0.473642,0.533805,0.471737,0.277416,0.292813,0.196121,0.391804,119.380895,56.647199,-0.038332,0.086396,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.889705,0.725000,-0.219561,-0.195505,15.042363,1.588671,-5.129042,-2.530307,-0.372805,-35.524929,0.424541,0.459379,0.517489,0.469745,0.533116,-0.046286,0.397085,-0.039870,0.403265,0.457231,0.442579,0.468074,0.492921,0.473569,0.533735,0.471708,0.276686,0.291878,0.196118,0.391532,119.207526,56.729584,-0.038385,0.085919,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.883985,0.725000,-0.239484,-0.190426,15.178284,1.683247,-5.099186,-2.538897,-0.358566,-35.522343,0.424401,0.459357,0.517469,0.469682,0.532429,-0.045447,0.397285,-0.038577,0.403093,0.457123,0.442525,0.468039,0.492907,0.473484,0.533725,0.471482,0.276173,0.291960,0.196268,0.390941,119.358051,56.658041,-0.038371,0.085898,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.876439,0.725000,-0.238377,-0.182017,15.200945,1.695284,-5.099508,-2.544695,-0.354060,-35.535122,0.424184,0.459270,0.517283,0.469527,0.527662,-0.045474,0.399155,-0.038439,0.403064,0.457040,0.442505,0.467953,0.492846,0.473305,0.533584,0.471319,0.276766,0.292720,0.196184,0.390782,119.395657,56.640195,-0.038396,0.085775,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.870892,0.725000,-0.234948,-0.164397,15.127444,1.721569,-5.081202,-2.548503,-0.354757,-35.554878,0.424133,0.459189,0.517168,0.469280,0.525878,-0.046327,0.400678,-0.040486,0.403094,0.457042,0.442509,0.467905,0.492846,0.473167,0.533496,0.471246,0.276721,0.291474,0.196091,0.390510,119.306372,56.682583,-0.038376,0.085297,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.865191,0.725000,-0.234948,-0.164397,15.114398,1.728857,-5.061154,-2.550620,-0.352681,-35.565651,0.424107,0.459155,0.517057,0.469098,0.524859,-0.046664,0.401969,-0.041570,0.403118,0.457042,0.442515,0.467882,0.492842,0.473059,0.533404,0.471135,0.276715,0.290448,0.196039,0.390254,119.191202,56.737353,-0.038369,0.085026,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.859547,0.725000,-0.234231,-0.173353,15.116898,1.771968,-5.028673,-2.554273,-0.346935,-35.573784,0.424075,0.458995,0.516952,0.468953,0.524047,-0.046756,0.404290,-0.041617,0.403118,0.456883,0.442515,0.467734,0.492839,0.472938,0.533390,0.470970,0.276092,0.290807,0.196089,0.389715,119.098784,56.781380,-0.038336,0.084879,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.854061,0.725000,-0.227992,-0.178004,15.127004,1.791215,-5.012006,-2.556867,-0.342484,-35.585636,0.424024,0.458901,0.516868,0.468873,0.522797,-0.047153,0.406313,-0.041821,0.403115,0.456816,0.442511,0.467670,0.492838,0.472887,0.533388,0.470892,0.276940,0.291558,0.196128,0.389121,119.057464,56.801087,-0.038327,0.084783,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.848613,0.725000,-0.238580,-0.166819,15.183679,1.767757,-4.957945,-2.571733,-0.335131,-35.600658,0.423794,0.458779,0.516445,0.468682,0.518791,-0.046365,0.408383,-0.041144,0.403035,0.456648,0.442463,0.467487,0.492562,0.472681,0.533007,0.470601,0.278744,0.294921,0.196099,0.388935,118.807542,56.920573,-0.038643,0.084806,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.843505,0.725000,-0.219097,-0.165109,15.082828,1.791781,-4.922974,-2.587910,-0.341734,-35.634979,0.423524,0.458663,0.515963,0.468668,0.514228,-0.046761,0.410832,-0.041202,0.402907,0.456595,0.442417,0.467378,0.492225,0.472654,0.532591,0.470599,0.278025,0.294705,0.196120,0.389007,118.540459,57.048820,-0.038758,0.084804,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.838497,0.725000,-0.224135,-0.167761,14.963193,1.830575,-4.887874,-2.598631,-0.348881,-35.656715,0.423328,0.458602,0.515680,0.468655,0.511787,-0.046953,0.412697,-0.041251,0.402781,0.456576,0.442347,0.467310,0.492059,0.472626,0.532354,0.470596,0.277259,0.294343,0.196108,0.388929,118.431786,57.101168,-0.038793,0.084801,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.833445,0.725000,-0.236614,-0.166220,14.946824,1.795587,-4.906125,-2.604998,-0.351262,-35.630589,0.423195,0.458580,0.515361,0.468637,0.511697,-0.047302,0.417325,-0.041487,0.402697,0.456572,0.442171,0.467305,0.491963,0.472626,0.532196,0.470586,0.278053,0.295586,0.196145,0.389803,118.193788,57.216149,-0.039085,0.084832,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.828013,0.725000,-0.226367,-0.165304,14.924811,1.777042,-4.928146,-2.611073,-0.353421,-35.604488,0.423114,0.458569,0.515200,0.468623,0.512321,-0.047526,0.419757,-0.041789,0.402631,0.456571,0.442022,0.467301,0.491951,0.472628,0.532098,0.470585,0.278512,0.296465,0.196176,0.390747,118.093315,57.264828,-0.039328,0.084977,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.822600,0.725000,-0.254999,-0.154740,14.855373,1.751776,-4.926057,-2.617420,-0.359433,-35.598705,0.422962,0.458563,0.515142,0.468617,0.512983,-0.047437,0.419690,-0.041774,0.402402,0.456570,0.441894,0.467295,0.491849,0.472628,0.532066,0.470583,0.277844,0.296158,0.196166,0.391064,118.212144,57.207264,-0.039469,0.085024,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.817004,0.725000,-0.254999,-0.154740,14.819097,1.746605,-4.921039,-2.622154,-0.363395,-35.589066,0.422881,0.458561,0.515090,0.468615,0.512970,-0.047240,0.418980,-0.041484,0.402261,0.456566,0.441873,0.467287,0.491700,0.472612,0.532034,0.470569,0.277173,0.295614,0.196159,0.391515,118.248940,57.189463,-0.039554,0.085186,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.811276,0.725000,-0.241437,-0.136501,14.859483,1.755091,-4.895958,-2.627962,-0.361486,-35.597717,0.422739,0.458560,0.515001,0.468577,0.510609,-0.047931,0.415709,-0.041922,0.402175,0.456672,0.441864,0.467288,0.491435,0.472598,0.531845,0.470582,0.275321,0.294427,0.196140,0.391400,118.315450,57.157314,-0.039592,0.085328,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.805720,0.725000,-0.254910,-0.125696,14.877347,1.729142,-4.864685,-2.633933,-0.363114,-35.588871,0.422458,0.458605,0.514763,0.468551,0.509669,-0.048122,0.419336,-0.042261,0.401958,0.456774,0.441598,0.467294,0.491404,0.472578,0.531711,0.470582,0.275924,0.294674,0.196136,0.391577,118.368062,57.131909,-0.039691,0.085430,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.798237,0.725000,-0.254910,-0.125696,14.853184,1.724612,-4.828451,-2.638266,-0.367889,-35.586739,0.422235,0.458647,0.514663,0.468545,0.508391,-0.048541,0.420846,-0.042451,0.401776,0.456895,0.441439,0.467320,0.491388,0.472578,0.531654,0.470593,0.276475,0.294507,0.196118,0.391634,118.521788,57.057807,-0.039724,0.085477,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.792635,0.725000,-0.287593,-0.168640,14.947534,1.655290,-4.821793,-2.636569,-0.370908,-35.573776,0.422208,0.458686,0.514615,0.468552,0.507932,-0.049481,0.420486,-0.043034,0.401781,0.457047,0.441413,0.467372,0.491334,0.472604,0.531585,0.470661,0.275792,0.293640,0.195999,0.391761,118.493972,57.071201,-0.039870,0.086323,2026-07-26T15:58:36,3
milestone4_pursuit,default,20260726-155705,0.787011,0.725000,-0.288996,-0.152761,14.971963,1.636875,-4.811576,-2.638431,-0.374229,-35.584648,0.422210,0.458741,0.514513,0.468558,0.507796,-0.049881,0.420824,-0.043493,0.401790,0.457162,0.441417,0.467423,0.491273,0.472609,0.531475,0.470726,0.275969,0.293048,0.195966,0.391555,118.358661,57.136447,-0.039917,0.086597,2026-07-26T15:58:36,3
